GOBPID,Pvalue,OddsRatio,ExpCount,Count,Size,Term,FDR
GO:0006682,0.000393804972958912,35.4312796208531,0.165799739921977,3,6,galactosylceramide biosynthetic process,0.00121095029184866
GO:0021631,0.000393804972958912,35.4312796208531,0.165799739921977,3,6,optic nerve morphogenesis,0.00121095029184866
GO:0046476,0.000393804972958912,35.4312796208531,0.165799739921977,3,6,glycosylceramide biosynthetic process,0.00121095029184866
GO:0045934,0.000400701704978978,1.76183897954968,29.8163198959688,49,1079,negative regulation of nucleobase-containing compound metabolic process,0.00122450458912831
GO:1902679,0.000408787647254594,1.82909110672295,25.1462938881665,43,910,negative regulation of RNA biosynthetic process,0.00124150322499543
GO:2000351,0.000414280222166608,7.12410501193317,0.99479843953186,6,36,regulation of endothelial cell apoptotic process,0.00125046545586485
GO:0002040,0.000425082757553253,3.68702875976342,3.26072821846554,11,118,sprouting angiogenesis,0.00127524827265976
GO:0051241,0.000447267534457767,1.91043542563835,20.6697009102731,37,748,negative regulation of multicellular organismal process,0.00133367046638316
GO:0022607,0.000464883447848614,1.50649636233526,70.492522756827,97,2551,cellular component assembly,0.00137784732735854
GO:0045597,0.000469037886200349,1.98308535236755,17.7405721716515,33,642,positive regulation of cell differentiation,0.00138183616772797
GO:0060541,0.000476242984442187,3.2005087112648,4.39369310793238,13,159,respiratory system development,0.00139471159729498
GO:0045445,0.000498341991819853,4.8436369548429,1.85143042912874,8,67,myoblast differentiation,0.00145079443772407
GO:2000027,0.000516129441057992,3.89287585123101,2.8185955786736,10,102,regulation of animal organ morphogenesis,0.00149373932353254
GO:0051093,0.000536958670691717,1.9662509140464,17.8787386215865,33,647,negative regulation of developmental process,0.00154493371918319
GO:0043010,0.000552053849860144,2.49816390506046,8.12418725617685,19,294,camera-type eye development,0.0015791307798325
GO:0010594,0.000565062096632173,3.55320537929234,3.37126137841352,11,122,regulation of endothelial cell migration,0.00160191090173932
GO:0022603,0.000566529465249273,1.86760478606934,21.6921326397919,38,785,regulation of anatomical structure morphogenesis,0.00160191090173932
GO:0051216,0.000572315760388367,2.98023294317511,5.05689206762029,14,183,cartilage development,0.00160774210253399
GO:0031324,0.00057512725619102,1.55777252502781,53.5256827048114,77,1937,negative regulation of cellular metabolic process,0.00160774210253399
GO:0045765,0.000617579913493301,2.72048715228122,6.30039011703511,16,228,regulation of angiogenesis,0.00171097215816988
GO:0048705,0.000619010252346013,2.82799131656238,5.6924577373212,15,206,skeletal system morphogenesis,0.00171097215816988
GO:0010464,0.000640636316786877,8.46598639455782,0.718465539661899,5,26,regulation of mesenchymal cell proliferation,0.00174711804833262
GO:0051240,0.000641812886237526,1.72050978965873,30.4518855656697,49,1102,positive regulation of multicellular organismal process,0.00174711804833262
GO:0065003,0.000642740582821554,1.6352915220923,39.4050715214564,60,1426,protein-containing complex assembly,0.00174711804833262
GO:0034446,0.000649665352060364,3.76918199112238,2.90149544863459,10,105,substrate adhesion-dependent cell spreading,0.00175623820447087
GO:1901342,0.000711255753334928,2.68198100869961,6.3832899869961,16,231,regulation of vasculature development,0.00190197811035282
GO:0008285,0.000711308886798616,1.97483190262312,16.6905071521456,31,604,negative regulation of cell population proliferation,0.00190197811035282
GO:0048699,0.000716860681514424,1.65380212274676,36.2825097529259,56,1313,generation of neurons,0.00190646192056809
GO:0001656,0.000738562197164179,4.534886376613,1.96196358907672,8,71,metanephros development,0.00194212933443232
GO:0048565,0.000753621575684145,3.69097006583033,2.95676202860858,10,107,digestive tract development,0.00194212933443232
GO:0007495,0.00076185154785658,Inf,0.0552665799739922,2,2,visceral mesoderm-endoderm interaction involved in midgut development,0.00194212933443232
GO:0061837,0.00076185154785658,Inf,0.0552665799739922,2,2,neuropeptide processing,0.00194212933443232
GO:0031443,0.00076185154785658,Inf,0.0552665799739922,2,2,fast-twitch skeletal muscle fiber contraction,0.00194212933443232
